cid;hex;lac;bch;bsic;bts_date;reg;bts_place;bts_lat;bts_lon
5772:03:00;1477635;38023;1800;68;27.02.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:04:00;1477636;38023;2100;67;15.05.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:05:00;1477637;38023;2100;66;15.05.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:06:00;1477638;38023;2100;68;15.05.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:11:00;1477643;38023;800;67;27.02.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:12:00;1477644;38023;800;66;27.02.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
5772:13:00;1477645;38023;800;68;27.02.2023;BM;Brno - Pisárky, Bauerova, mobilní BTS u brány 10;49.1906;16.57014722
1047016:223;268036319;1823;3700;22;29.08.2021;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:224;268036320;1823;3700;22;29.08.2021;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:225;268036321;1823;3700;22;10.09.2020;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:226;268036322;1823;3700;22;10.09.2020;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:243;268036339;1823;3700;20;29.08.2021;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:244;268036340;1823;3700;20;29.08.2021;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:245;268036341;1823;3700;20;10.09.2020;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047016:246;268036342;1823;3700;20;10.09.2020;BM;Brno - Řečkovice, Ječná 321/29a, Geofyzika;49.24152222;16.57891667
1047017:233;268036585;1835;3700;44;24.01.2022;BM;Brno - Židenice, Jedovnická 4247/2, spalovna;49.18986111;16.66628611
1047017:234;268036586;1835;3700;44;24.01.2022;BM;Brno - Židenice, Jedovnická 4247/2, spalovna;49.18986111;16.66628611
1047017:235;268036587;1835;3700;44;22.10.2020;BM;Brno - Židenice, Jedovnická 4247/2, spalovna;49.18986111;16.66628611
1047017:236;268036588;1835;3700;44;22.10.2020;BM;Brno - Židenice, Jedovnická 4247/2, spalovna;49.18986111;16.66628611
1047018:225;268036833;1834;3700;25;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047018:226;268036834;1834;3700;25;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047018:235;268036843;1834;3700;57;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047018:236;268036844;1834;3700;57;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047018:245;268036853;1834;3700;29;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047018:246;268036854;1834;3700;29;10.09.2020;BM;Brno - Staré Brno, Pekařská 433/68;49.19174167;16.59823056
1047019:225;268037089;1834;3700;88;16.01.2020;BM;Brno - Starý Lískovec, Martina Ševčíka 639/46;49.16156389;16.56584722
1047019:226;268037090;1834;3700;88;16.01.2020;BM;Brno - Starý Lískovec, Martina Ševčíka 639/46;49.16156389;16.56584722
1047019:235;268037099;1834;3700;86;16.01.2020;BM;Brno - Starý Lískovec, Martina Ševčíka 639/46;49.16156389;16.56584722
1047019:236;268037100;1834;3700;86;16.01.2020;BM;Brno - Starý Lískovec, Martina Ševčíka 639/46;49.16156389;16.56584722
1047091:235;268055531;1824;3700;47;15.09.2021;BM;Brno - Trnitá, Křenová 261/65c, správní budova Šmeral;49.19265;16.62524444
1047091:236;268055532;1824;3700;47;15.09.2021;BM;Brno - Trnitá, Křenová 261/65c, správní budova Šmeral;49.19265;16.62524444
1047093:225;268056033;1823;3700;4;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047093:226;268056034;1823;3700;4;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047093:235;268056043;1823;3700;380;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047093:236;268056044;1823;3700;380;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047093:245;268056053;1823;3700;0;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047093:246;268056054;1823;3700;0;10.09.2020;BM;Brno - Žabovřesky, Veveří 2581/104, PVT;49.21014722;16.58961667
1047213:225;268086753;1834;3700;41;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047213:226;268086754;1834;3700;41;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047213:235;268086763;1834;3700;159;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047213:236;268086764;1834;3700;159;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047213:245;268086773;1834;3700;313;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047213:246;268086774;1834;3700;313;16.01.2020;BM;Brno - Starý Lískovec, Kurská 295/2, panelák;49.16903333;16.55448333
1047214:235;268087019;1824;3700;190;04.07.2021;BM;Brno - Husovice, náměstí Republiky 1536/10, ZŠ;49.21161667;16.63226944
1047214:236;268087020;1824;3700;190;04.07.2021;BM;Brno - Husovice, náměstí Republiky 1536/10, ZŠ;49.21161667;16.63226944
1047214:245;268087029;1824;3700;414;04.07.2021;BM;Brno - Husovice, náměstí Republiky 1536/10, ZŠ;49.21161667;16.63226944
1047214:246;268087030;1824;3700;414;04.07.2021;BM;Brno - Husovice, náměstí Republiky 1536/10, ZŠ;49.21161667;16.63226944
1047313:223;268112351;1823;3700;173;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:224;268112352;1823;3700;173;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:225;268112353;1823;3700;173;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:226;268112354;1823;3700;173;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:229;268112357;1823;3700;24;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:233;268112361;1823;3700;469;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:234;268112362;1823;3700;469;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:235;268112363;1823;3700;469;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:236;268112364;1823;3700;469;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:237;268112365;1823;3700;24;24.01.2022;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:238;268112366;1823;3700;24;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047313:239;268112367;1823;3700;24;10.09.2020;BM;Brno - Bystrc, Teyschlova 1116/27, panelák;49.21673611;16.50238056
1047314:223;268112607;1823;3700;418;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:224;268112608;1823;3700;418;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:225;268112609;1823;3700;418;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:226;268112610;1823;3700;418;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:233;268112617;1823;3700;398;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:234;268112618;1823;3700;398;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:235;268112619;1823;3700;398;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:236;268112620;1823;3700;398;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:243;268112627;1823;3700;228;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:244;268112628;1823;3700;228;29.08.2021;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:245;268112629;1823;3700;228;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047314:246;268112630;1823;3700;228;10.09.2020;BM;Brno - Královo Pole, Kosmova 259/1, vysoká bytovka;49.22820278;16.59263056
1047315:223;268112863;1823;3700;101;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:224;268112864;1823;3700;101;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:225;268112865;1823;3700;101;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:226;268112866;1823;3700;101;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:233;268112873;1823;3700;193;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:234;268112874;1823;3700;193;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:235;268112875;1823;3700;193;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:236;268112876;1823;3700;193;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:243;268112883;1823;3700;249;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:244;268112884;1823;3700;249;04.07.2021;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:245;268112885;1823;3700;249;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047315:246;268112886;1823;3700;249;10.09.2020;BM;Brno - Žabovřesky, Luční 2556/26, panelák;49.21604444;16.57225833
1047316:223;268113119;1835;3700;83;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:224;268113120;1835;3700;83;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:225;268113121;1835;3700;83;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:226;268113122;1835;3700;83;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:233;268113129;1835;3700;397;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:234;268113130;1835;3700;397;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:235;268113131;1835;3700;397;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:236;268113132;1835;3700;397;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:243;268113139;1835;3700;261;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:244;268113140;1835;3700;261;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:245;268113141;1835;3700;261;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047316:246;268113142;1835;3700;261;04.07.2021;BM;Brno - Líšeň, Novolíšeňská 2411/10, ZŠ;49.20585833;16.68682222
1047317:223;268113375;1823;3700;481;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:224;268113376;1823;3700;481;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:225;268113377;1823;3700;481;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:226;268113378;1823;3700;481;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:233;268113385;1823;3700;6;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:234;268113386;1823;3700;6;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:235;268113387;1823;3700;6;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:236;268113388;1823;3700;6;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:243;268113395;1823;3700;305;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:244;268113396;1823;3700;305;15.05.2023;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:245;268113397;1823;3700;305;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047317:246;268113398;1823;3700;305;03.05.2021;BM;Brno - Řečkovice, Terezy Novákové 1283/64, komín kotelny;49.25136667;16.57587222
1047458:229;268149477;1823;3700;444;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:233;268149481;1823;3700;374;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:234;268149482;1823;3700;374;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:235;268149483;1823;3700;374;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:236;268149484;1823;3700;374;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:237;268149485;1823;3700;444;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:238;268149486;1823;3700;444;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:239;268149487;1823;3700;444;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:243;268149491;1823;3700;142;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:244;268149492;1823;3700;142;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:245;268149493;1823;3700;142;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047458:246;268149494;1823;3700;142;24.01.2022;BM;Brno - Komín, Absolonova 642/26, panelák;49.22006944;16.55726944
1047459:225;268149729;1834;3700;10;16.01.2020;BM;Brno - Bohunice, Jihlavská 340/20, komín nemocnice;49.17639722;16.57645556
1047459:226;268149730;1834;3700;10;16.01.2020;BM;Brno - Bohunice, Jihlavská 340/20, komín nemocnice;49.17639722;16.57645556
1047459:235;268149739;1834;3700;183;16.01.2020;BM;Brno - Bohunice, Jihlavská 340/20, komín nemocnice;49.17639722;16.57645556
1047459:236;268149740;1834;3700;183;16.01.2020;BM;Brno - Bohunice, Jihlavská 340/20, komín nemocnice;49.17639722;16.57645556
1047460:225;268149985;1824;3700;199;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047460:226;268149986;1824;3700;199;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047460:235;268149995;1824;3700;236;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047460:236;268149996;1824;3700;236;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047460:245;268150005;1824;3700;339;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047460:246;268150006;1824;3700;339;06.09.2023;BM;<b>Brno - Židenice, Gajdošova 1282/3, ZŠ (nové)</b>;49.20215278;16.64382778
1047461:223;268150239;1824;3700;35;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:224;268150240;1824;3700;35;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:225;268150241;1824;3700;35;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:226;268150242;1824;3700;35;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:233;268150249;1824;3700;382;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:234;268150250;1824;3700;382;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:235;268150251;1824;3700;382;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:236;268150252;1824;3700;382;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:243;268150259;1824;3700;66;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:244;268150260;1824;3700;66;15.09.2021;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:245;268150261;1824;3700;66;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047461:246;268150262;1824;3700;66;22.10.2020;BM;Brno - Židenice, Šámalova 1130/62, MEZ Brno;49.19852222;16.63521667
1047462:223;268150495;1824;3700;288;21.07.2023;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:224;268150496;1824;3700;288;21.07.2023;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:225;268150497;1824;3700;288;22.10.2020;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:226;268150498;1824;3700;288;22.10.2020;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:233;268150505;1824;3700;403;21.07.2023;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:234;268150506;1824;3700;403;21.07.2023;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:235;268150507;1824;3700;403;22.10.2020;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047462:236;268150508;1824;3700;403;22.10.2020;BM;Brno - Židenice, Kamenačky 3591/4, ZŠ;49.19478056;16.65021111
1047463:225;268150753;1823;3700;152;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047463:226;268150754;1823;3700;152;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047463:235;268150763;1823;3700;282;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047463:236;268150764;1823;3700;282;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047463:245;268150773;1823;3700;160;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047463:246;268150774;1823;3700;160;10.09.2020;BM;Brno - Žabovřesky, Poznaňská 2453/16, bytovka;49.217825;16.57864167
1047464:225;268151009;1834;3700;5;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047464:226;268151010;1834;3700;5;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047464:235;268151019;1834;3700;21;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047464:236;268151020;1834;3700;21;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047464:245;268151029;1834;3700;295;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047464:246;268151030;1834;3700;295;16.01.2020;BM;Brno - Bohunice, Rolnická 662/9, panelák;49.167225;16.57798611
1047465:223;268151263;1824;3700;391;15.09.2021;BM;Brno - Zábrdovice, Valcha 366/4, průmyslová budova;49.19824167;16.62334444
